2.7803 2.0104 1.601 0.25563 0.27147 0.31333 0
2.5348 1.1205 2.0362 0.35091 0.38018 0.28348 1
2.0104 1.601 0.95631 0.27147 0.31333 0.30181 0
1.1205 2.0362 1.5154 0.38018 0.28348 0.31558 1
1.601 0.95631 1.1157 0.31333 0.30181 0.38025 0
2.0362 1.5154 1.8611 0.28348 0.31558 0.25718 1
0.95631 1.1157 1.2936 0.30181 0.38025 0.3173 0
1.5154 1.8611 1.3678 0.31558 0.25718 0.3498 1
1.1157 1.2936 1.0487 0.38025 0.3173 0.36833 0
1.8611 1.3678 1.093 0.25718 0.3498 0.28722 1
1.2936 1.0487 0.93747 0.3173 0.36833 0.42658 0
1.3678 1.093 0.93486 0.3498 0.28722 0.28711 1
1.0487 0.93747 0.68384 0.36833 0.42658 0.30329 0
1.093 0.93486 1.9886 0.28722 0.28711 0.35928 1
0.93747 0.68384 0.97446 0.42658 0.30329 0.24821 0
0.93486 1.9886 0.85064 0.28711 0.35928 0.38069 1
0.68384 0.97446 1.282 0.30329 0.24821 0.32537 0
1.9886 0.85064 1.5592 0.35928 0.38069 0.39635 1
0.97446 1.282 1.0445 0.24821 0.32537 0.30239 0
0.85064 1.5592 0.87525 0.38069 0.39635 0.40976 1
1.282 1.0445 0.96236 0.32537 0.30239 0.28014 0
1.5592 0.87525 1.5562 0.39635 0.40976 0.38542 1
1.0445 0.96236 0.84604 0.30239 0.28014 0.2274 0
0.87525 1.5562 0.82846 0.40976 0.38542 0.38408 1
0.96236 0.84604 0.46171 0.28014 0.2274 0.32922 0
1.5562 0.82846 0.77324 0.38542 0.38408 0 1
0.84604 0.46171 0.34409 0.2274 0.32922 0.24821 0
0.46171 0.34409 0.40075 0.32922 0.24821 0.28438 0
0.77324 1.8443 1.5834 0 0.40669 0.47483 1
0.34409 0.40075 0.6288 0.24821 0.28438 0.34533 0
1.8443 1.5834 1.471 0.40669 0.47483 0 1
0.40075 0.6288 0.37394 0.28438 0.34533 0.39056 0
0.6288 0.37394 0.19126 0.34533 0.39056 0.34925 0
1.471 1.3373 2.8295 0 0.35384 0.25984 1
0.37394 0.19126 0.45994 0.39056 0.34925 0.34128 0
1.3373 2.8295 1.2887 0.35384 0.25984 0.2718 1
0.19126 0.45994 0.46717 0.34925 0.34128 0.41134 0
2.8295 1.2887 1.3805 0.25984 0.2718 0.25723 1
0.45994 0.46717 0.36795 0.34128 0.41134 0.27106 0
1.2887 1.3805 0.66451 0.2718 0.25723 0.21538 1
0.46717 0.36795 0.12342 0.41134 0.27106 0.29217 0
1.3805 0.66451 0.98982 0.25723 0.21538 0.29099 1
0.36795 0.12342 0.52505 0.27106 0.29217 0.28563 0
0.66451 0.98982 2.6401 0.21538 0.29099 0.36002 1
0.12342 0.52505 0.52533 0.29217 0.28563 0.34825 0
0.98982 2.6401 1.7464 0.29099 0.36002 0.37068 1
0.52505 0.52533 0.80317 0.28563 0.34825 0.3482 0
2.6401 1.7464 1.4456 0.36002 0.37068 0.39447 1
0.52533 0.80317 0.60593 0.34825 0.3482 0.36361 0
1.7464 1.4456 1.3734 0.37068 0.39447 0.35548 1
0.80317 0.60593 0.26836 0.3482 0.36361 0.3493 0
1.4456 1.3734 1.1311 0.39447 0.35548 0.35721 1
0.60593 0.26836 0.19114 0.36361 0.3493 0.38981 0
1.3734 1.1311 0.91285 0.35548 0.35721 0.34133 1
0.26836 0.19114 0.45883 0.3493 0.38981 0.37793 0
1.1311 0.91285 1.0134 0.35721 0.34133 0.3675 1
0.19114 0.45883 0.4602 0.38981 0.37793 0.33298 0
0.91285 1.0134 0.89331 0.34133 0.3675 0.3448 1
0.45883 0.4602 0.39977 0.37793 0.33298 0.35918 0
1.0134 0.89331 0.39538 0.3675 0.3448 0.27169 1
0.4602 0.39977 0.22693 0.33298 0.35918 0.33887 0
0.89331 0.39538 0.82502 0.3448 0.27169 0.30077 1
0.39977 0.22693 0.19894 0.35918 0.33887 0.33681 0
0.39538 0.82502 1.2288 0.27169 0.30077 0.28981 1
0.22693 0.19894 0.27052 0.33887 0.33681 0.30582 0
0.82502 1.2288 1.0996 0.30077 0.28981 0.33023 1
0.19894 0.27052 0.26309 0.33681 0.30582 0.2507 0
1.2288 1.0996 2.3149 0.28981 0.33023 0.31168 1
0.27052 0.26309 0.15003 0.30582 0.2507 0.25918 0
1.0996 2.3149 4.2525 0.33023 0.31168 0 1
0.26309 0.15003 0.26783 0.2507 0.25918 0.25709 0
0.15003 0.26783 0.18891 0.25918 0.25709 0.35005 0
0.26783 0.18891 0.1078 0.25709 0.35005 0.20068 0
0.18891 0.1078 0.13595 0.35005 0.20068 0.20973 0
0.1078 0.13595 0.30174 0.20068 0.20973 0.2206 0
0.13595 0.30174 0.17703 0.20973 0.2206 0.1997 0
0.30174 0.17703 0.034715 0.2206 0.1997 0.2215 0
0.17703 0.034715 0.13332 0.1997 0.2215 0.22701 0
0.034715 0.13332 0.057009 0.2215 0.22701 0.24185 0
0.13332 0.057009 0.12697 0.22701 0.24185 0.22364 0
0.057009 0.12697 0.20104 0.24185 0.22364 0.20582 0
0.12697 0.20104 0.09621 0.22364 0.20582 0.21827 0
0.20104 0.09621 0.13594 0.20582 0.21827 0.18516 0
0.09621 0.13594 0.16649 0.21827 0.18516 0.18753 0
0.13594 0.16649 0.12594 0.18516 0.18753 0.20487 0
0.16649 0.12594 0.12505 0.18753 0.20487 0.17678 0
0.12594 0.12505 0.256 0.20487 0.17678 0.21176 0
0.12505 0.256 0.045261 0.17678 0.21176 0.19113 0
0.256 0.045261 0.010424 0.21176 0.19113 0.17894 0
0.045261 0.010424 0.25572 0.19113 0.17894 0.17546 0
0.010424 0.25572 0.10297 0.17894 0.17546 0.18461 0
0.25572 0.10297 0.0072846 0.17546 0.18461 0.19302 0
0.10297 0.0072846 0.15783 0.18461 0.19302 0.22219 0
0.0072846 0.15783 0.21405 0.19302 0.22219 0.25709 0
0.15783 0.21405 0.10856 0.22219 0.25709 0.25937 0
0.21405 0.10856 0.24089 0.25709 0.25937 0.23748 0
0.10856 0.24089 0.18255 0.25937 0.23748 0.19232 0
0.24089 0.18255 0.47129 0.23748 0.19232 0.2303 0
0.18255 0.47129 0.77345 0.19232 0.2303 0.22201 0
0.47129 0.77345 1.6996 0.2303 0.22201 0.20605 0
0.77345 1.6996 1.7116 0.22201 0.20605 0.17664 0
1.6996 1.7116 1.8104 0.20605 0.17664 0.26142 0
1.7116 1.8104 1.6218 0.17664 0.26142 0.30295 0
1.8104 1.6218 1.2495 0.26142 0.30295 0.37689 0
1.6218 1.2495 1.0123 0.30295 0.37689 0.3827 0
1.2495 1.0123 4.8672 0.37689 0.3827 0.24378 0
1.0123 4.8672 2.9562 0.3827 0.24378 0.31377 0
4.8672 2.9562 1.139 0.24378 0.31377 0.34379 1
2.9562 1.139 1.796 0.31377 0.34379 0.42568 1
1.139 1.796 1.6139 0.34379 0.42568 0.50096 1
1.796 1.6139 1.8676 0.42568 0.50096 0.4715 1
1.6139 1.8676 1.9988 0.50096 0.4715 0.47891 1
1.8676 1.9988 3.0198 0.4715 0.47891 0.35091 1
1.9988 3.0198 2.0664 0.47891 0.35091 0.43009 1
3.0198 2.0664 0.8991 0.35091 0.43009 0.48317 1
2.0664 0.8991 0.10526 0.43009 0.48317 0.45268 1
0.8991 0.10526 0.58608 0.48317 0.45268 0.4964 1
0.10526 0.58608 1.5915 0.45268 0.4964 0.50051 1
0.58608 1.5915 1.3105 0.4964 0.50051 0.45003 1
1.5915 1.3105 0.72201 0.50051 0.45003 0.43886 1
1.1352 1.7802 1.8425 0 0.35951 0.3785 0
1.3105 0.72201 0.8152 0.45003 0.43886 0.439 1
1.7802 1.8425 1.8355 0.35951 0.3785 0.35862 0
0.72201 0.8152 1.5268 0.43886 0.439 0.36304 1
1.8425 1.8355 1.7761 0.3785 0.35862 0.43907 0
0.8152 1.5268 1.0393 0.439 0.36304 0.37242 1
1.8355 1.7761 1.4572 0.35862 0.43907 0.44038 0
1.5268 1.0393 0.43755 0.36304 0.37242 0.44561 1
1.7761 1.4572 1.201 0.43907 0.44038 0.35793 0
1.0393 0.43755 1.1068 0.37242 0.44561 0.38505 1
1.4572 1.201 1.0949 0.44038 0.35793 0.39582 0
0.43755 1.1068 1.8405 0.44561 0.38505 0.56973 1
1.201 1.0949 1.0886 0.35793 0.39582 0.38549 0
1.1068 1.8405 1.4932 0.38505 0.56973 0.49822 1
1.0949 1.0886 0.97322 0.39582 0.38549 0.38717 0
1.8405 1.4932 3.9475 0.56973 0.49822 0.27985 1
1.0886 0.97322 0.70076 0.38549 0.38717 0.34985 0
1.4932 3.9475 4.2229 0.49822 0.27985 0.23212 1
0.97322 0.70076 0.49588 0.38717 0.34985 0.37684 0
3.9475 4.2229 1.8092 0.27985 0.23212 0.33919 1
0.70076 0.49588 0.89045 0.34985 0.37684 0.47377 0
4.2229 1.8092 2.012 0.23212 0.33919 0.34867 1
0.49588 0.89045 1.3858 0.37684 0.47377 0.40882 0
1.8092 2.012 1.0705 0.33919 0.34867 0.41231 1
0.89045 1.3858 1.9808 0.47377 0.40882 0.47735 0
2.012 1.0705 2.9982 0.34867 0.41231 0.3763 1
1.3858 1.9808 1.6383 0.40882 0.47735 0.57712 0
1.0705 2.9982 3.3167 0.41231 0.3763 0.26821 1
1.9808 1.6383 1.5776 0.47735 0.57712 0.55112 0
2.9982 3.3167 1.5604 0.3763 0.26821 0.37681 1
1.6383 1.5776 1.7073 0.57712 0.55112 0.52035 0
3.3167 1.5604 3.056 0.26821 0.37681 0.34447 1
1.5776 1.7073 1.969 0.55112 0.52035 0.50056 0
1.5604 3.056 2.8026 0.37681 0.34447 0.36698 1
1.7073 1.969 1.9643 0.52035 0.50056 0.54792 0
3.056 2.8026 1.4354 0.34447 0.36698 0.4116 1
1.969 1.9643 2.3045 0.50056 0.54792 0.34518 0
2.8026 1.4354 1.3546 0.36698 0.4116 0.37919 1
1.9643 2.3045 2.5473 0.54792 0.34518 0.2773 0
1.4354 1.3546 1.6346 0.4116 0.37919 0.30725 1
2.3045 2.5473 1.6117 0.34518 0.2773 0.17573 0
1.3546 1.6346 1.6049 0.37919 0.30725 0.28503 1
2.5473 1.6117 1.8324 0.2773 0.17573 0.2568 0
1.6346 1.6049 1.0468 0.30725 0.28503 0.26922 1
1.6117 1.8324 2.6427 0.17573 0.2568 0.29676 0
1.6049 1.0468 0.42128 0.28503 0.26922 0.3 1
1.8324 2.6427 2.2531 0.2568 0.29676 0.21106 0
1.0468 0.42128 1.2456 0.26922 0.3 0.2656 1
2.6427 2.2531 1.8869 0.29676 0.21106 0.28471 0
0.42128 1.2456 1.377 0.3 0.2656 0.2877 1
2.2531 1.8869 1.3919 0.21106 0.28471 0.21493 0
1.2456 1.377 0.79256 0.2656 0.2877 0.35191 1
1.8869 1.3919 1.684 0.28471 0.21493 0.21078 0
1.377 0.79256 1.0489 0.2877 0.35191 0.36737 1
1.3919 1.684 1.1699 0.21493 0.21078 0.19219 0
0.79256 1.0489 3.7785 0.35191 0.36737 0.22066 1
1.684 1.1699 1.3914 0.21078 0.19219 0.1988 0
1.0489 3.7785 1.4421 0.36737 0.22066 0.28578 1
1.1699 1.3914 1.4301 0.19219 0.1988 0.21605 0
3.7785 1.4421 1.2679 0.22066 0.28578 0.2391 1
1.3914 1.4301 1.3147 0.1988 0.21605 0.22151 0
1.4421 1.2679 1.4002 0.28578 0.2391 0.2153 1
1.4301 1.3147 1.3599 0.21605 0.22151 0.24755 0
1.2679 1.4002 1.6827 0.2391 0.2153 0.35844 1
1.3147 1.3599 1.2364 0.22151 0.24755 0.27034 0
1.4002 1.6827 0.72147 0.2153 0.35844 0.36372 1
1.3599 1.2364 1.0908 0.24755 0.27034 0.20139 0
1.6827 0.72147 0.30635 0.35844 0.36372 0.31167 1
1.2364 1.0908 1.0408 0.27034 0.20139 0.24879 0
0.72147 0.30635 1.3783 0.36372 0.31167 0.32991 1
1.0908 1.0408 0.89729 0.20139 0.24879 0.20173 0
0.30635 1.3783 1.7127 0.31167 0.32991 0.39009 1
1.0408 0.89729 0.64902 0.24879 0.20173 0.19899 0
1.3783 1.7127 0.61088 0.32991 0.39009 0.3639 1
0.89729 0.64902 0.50727 0.20173 0.19899 0.18041 0
1.7127 0.61088 0.52395 0.39009 0.3639 0.38216 1
0.64902 0.50727 0.51951 0.19899 0.18041 0.15248 0
0.61088 0.52395 0.91459 0.3639 0.38216 0.36831 1
0.50727 0.51951 0.33493 0.18041 0.15248 0.16245 0
0.52395 0.91459 2.6324 0.38216 0.36831 0.18166 1
0.51951 0.33493 0.36333 0.15248 0.16245 0.17829 0
0.91459 2.6324 3.1423 0.36831 0.18166 0.13037 1
0.33493 0.36333 0.5193 0.16245 0.17829 0.21491 0
2.6324 3.1423 1.7305 0.18166 0.13037 0.17402 1
0.36333 0.5193 0.30248 0.17829 0.21491 0.17358 0
3.1423 1.7305 2.4908 0.13037 0.17402 0.36117 1
0.5193 0.30248 0.37671 0.21491 0.17358 0.12781 0
1.7305 2.4908 2.1979 0.17402 0.36117 0.36763 1
0.30248 0.37671 0.49362 0.17358 0.12781 0.14487 0
2.4908 2.1979 2.0318 0.36117 0.36763 0.41245 1
0.37671 0.49362 0.51894 0.12781 0.14487 0.13246 0
2.1979 2.0318 1.6171 0.36763 0.41245 0.38657 1
0.49362 0.51894 0.31989 0.14487 0.13246 0.13045 0
2.0318 1.6171 1.3305 0.41245 0.38657 0.37993 1
0.51894 0.31989 0.51931 0.13246 0.13045 0.12191 0
1.6171 1.3305 2.3013 0.38657 0.37993 0.42536 1
0.31989 0.51931 0.11199 0.13045 0.12191 0.1214 0
1.3305 2.3013 2.5949 0.37993 0.42536 0.42491 1
0.51931 0.11199 0.54224 0.12191 0.1214 0.1327 0
2.3013 2.5949 1.4512 0.42536 0.42491 0.41459 1
0.11199 0.54224 0.31077 0.1214 0.1327 0.12119 0
2.5949 1.4512 1.2113 0.42491 0.41459 0.40449 1
0.54224 0.31077 0.3912 0.1327 0.12119 0.11499 0
1.4512 1.2113 1.3601 0.41459 0.40449 0.40426 1
0.31077 0.3912 0.13672 0.12119 0.11499 0.12342 0
1.2113 1.3601 0.73804 0.40449 0.40426 0.37345 1
0.3912 0.13672 0.10383 0.11499 0.12342 0.1331 0
1.3601 0.73804 1.0239 0.40426 0.37345 0.37919 1
0.13672 0.10383 0.047032 0.12342 0.1331 0.12392 0
0.73804 1.0239 1.6533 0.37345 0.37919 0.39214 1
0.10383 0.047032 0.18126 0.1331 0.12392 0.11822 0
1.0239 1.6533 2.5121 0.37919 0.39214 0.42941 1
0.047032 0.18126 0.2166 0.12392 0.11822 0.11524 0
1.6533 2.5121 1.7876 0.39214 0.42941 0.41744 1
0.18126 0.2166 0.15748 0.11822 0.11524 0.12275 0
2.5121 1.7876 1.531 0.42941 0.41744 0.32179 1
0.2166 0.15748 0.076291 0.11524 0.12275 0.11675 0
1.7876 1.531 1.6522 0.41744 0.32179 0.33445 1
0.15748 0.076291 0.11549 0.12275 0.11675 0.14463 0
1.531 1.6522 0.89255 0.32179 0.33445 0.3169 1
0.076291 0.11549 0.084733 0.11675 0.14463 0.12275 0
1.6522 0.89255 0.97691 0.33445 0.3169 0.3278 1
0.11549 0.084733 0.12804 0.14463 0.12275 0.13062 0
0.89255 0.97691 0.98533 0.3169 0.3278 0.38465 1
0.084733 0.12804 0.18577 0.12275 0.13062 0.1279 0
0.97691 0.98533 2.5738 0.3278 0.38465 0.36709 1
0.12804 0.18577 0.13929 0.13062 0.1279 0.13512 0
0.98533 2.5738 2.7142 0.38465 0.36709 0.35156 1
0.18577 0.13929 0.092721 0.1279 0.13512 0.1223 0
2.5738 2.7142 1.5155 0.36709 0.35156 0.29271 1
0.13929 0.092721 0.21181 0.13512 0.1223 0.13853 0
2.7142 1.5155 1.1307 0.35156 0.29271 0.28888 1
0.092721 0.21181 0.079799 0.1223 0.13853 0.13246 0
1.5155 1.1307 1.0554 0.29271 0.28888 0.28306 1
0.21181 0.079799 0.25314 0.13853 0.13246 0.13198 0
1.1307 1.0554 0.64427 0.28888 0.28306 0.29622 1
0.079799 0.25314 0.1517 0.13246 0.13198 0.17376 0
1.0554 0.64427 1.5401 0.28306 0.29622 0.35359 1
0.25314 0.1517 0.13245 0.13198 0.17376 0.19163 0
0.64427 1.5401 2.6574 0.29622 0.35359 0.37256 1
0.1517 0.13245 0.043065 0.17376 0.19163 0.14754 0
1.5401 2.6574 2.6993 0.35359 0.37256 0.4374 1
0.13245 0.043065 0.20117 0.19163 0.14754 0.17793 0
2.6574 2.6993 1.3139 0.37256 0.4374 0.4359 1
0.043065 0.20117 0.15495 0.14754 0.17793 0.20297 0
2.6993 1.3139 1.2334 0.4374 0.4359 0.48683 1
0.20117 0.15495 0.20286 0.17793 0.20297 0.20463 0
1.3139 1.2334 2.292 0.4359 0.48683 0.35211 1
0.15495 0.20286 0.15324 0.20297 0.20463 0.16476 0
1.2334 2.292 4.2994 0.48683 0.35211 0.28067 1
0.20286 0.15324 0.036515 0.20463 0.16476 0.21843 0
2.292 4.2994 3.4397 0.35211 0.28067 0.23497 1
0.15324 0.036515 0.046679 0.16476 0.21843 0.22229 0
4.2994 3.4397 4.8767 0.28067 0.23497 0.20908 1
0.036515 0.046679 0.1189 0.21843 0.22229 0.17859 0
3.4397 4.8767 1.4845 0.23497 0.20908 0.26664 1
0.046679 0.1189 0.21288 0.22229 0.17859 0.17345 0
4.8767 1.4845 3.0411 0.20908 0.26664 0.26949 1
0.1189 0.21288 0.32928 0.17859 0.17345 0.15933 0
1.4845 3.0411 5.5056 0.26664 0.26949 0.23197 1
0.21288 0.32928 0.74253 0.17345 0.15933 0.20155 0
3.0411 5.5056 2.4119 0.26949 0.23197 0.37284 1
0.32928 0.74253 0.96656 0.15933 0.20155 0.28061 0
5.5056 2.4119 0.82595 0.23197 0.37284 0.4186 1
0.74253 0.96656 1.1847 0.20155 0.28061 0.27513 0
2.4119 0.82595 1.5765 0.37284 0.4186 0.42566 1
0.96656 1.1847 0.65857 0.28061 0.27513 0 0
0.82595 1.5765 2.1963 0.4186 0.42566 0.22766 1
1.5765 2.1963 3.4126 0.42566 0.22766 0.27757 1
2.1963 3.4126 2.6132 0.22766 0.27757 0.36253 1
3.4126 2.6132 0.68713 0.27757 0.36253 0.44826 1
2.6132 0.68713 1.0639 0.36253 0.44826 0.45473 1
0.68713 1.0639 3.0412 0.44826 0.45473 0.29221 1
1.2517 2.5016 2.5897 0 0.33999 0.24615 0
1.0639 3.0412 2.524 0.45473 0.29221 0.3539 1
2.5016 2.5897 2.6184 0.33999 0.24615 0.25261 0
3.0412 2.524 2.796 0.29221 0.3539 0.33949 1
2.5897 2.6184 2.3922 0.24615 0.25261 0.30698 0
2.524 2.796 2.6145 0.3539 0.33949 0.26268 1
2.6184 2.3922 2.5719 0.25261 0.30698 0.31288 0
2.796 2.6145 2.1889 0.33949 0.26268 0.26025 1
2.3922 2.5719 2.3341 0.30698 0.31288 0.26777 0
2.6145 2.1889 1.364 0.26268 0.26025 0.26615 1
2.5719 2.3341 2.3733 0.31288 0.26777 0.25698 0
2.1889 1.364 1.3777 0.26025 0.26615 0.32135 1
2.3341 2.3733 1.9009 0.26777 0.25698 0.22562 0
1.364 1.3777 3.8992 0.26615 0.32135 0.32013 1
2.3733 1.9009 1.4063 0.25698 0.22562 0.25339 0
1.3777 3.8992 3.022 0.32135 0.32013 0.3054 1
1.9009 1.4063 0.92649 0.22562 0.25339 0.26226 0
3.8992 3.022 3.4971 0.32013 0.3054 0.3066 1
1.4063 0.92649 0.77717 0.25339 0.26226 0.27156 0
3.022 3.4971 2.5952 0.3054 0.3066 0.22109 1
0.92649 0.77717 0.80807 0.26226 0.27156 0.27103 0
3.4971 2.5952 4.101 0.3066 0.22109 0.28344 1
0.77717 0.80807 0.62378 0.27156 0.27103 0.3337 0
2.5952 4.101 4.7652 0.22109 0.28344 0.30783 1
0.80807 0.62378 0.40669 0.27103 0.3337 0.28752 0
4.101 4.7652 7.4937 0.28344 0.30783 0.27322 1
0.62378 0.40669 0.32249 0.3337 0.28752 0.29547 0
4.7652 7.4937 2.358 0.30783 0.27322 0.39118 1
0.40669 0.32249 0.43158 0.28752 0.29547 0.26216 0
7.4937 2.358 2.7542 0.27322 0.39118 0.38896 1
0.32249 0.43158 0.69623 0.29547 0.26216 0.27008 0
2.358 2.7542 1.7499 0.39118 0.38896 0.4238 1
0.43158 0.69623 0.73477 0.26216 0.27008 0.27124 0
2.7542 1.7499 3.2784 0.38896 0.4238 0.36476 1
0.69623 0.73477 0.94416 0.27008 0.27124 0.21627 0
1.7499 3.2784 0.89878 0.4238 0.36476 0.21649 1
0.73477 0.94416 1.0367 0.27124 0.21627 0.32546 0
3.2784 0.89878 1.6734 0.36476 0.21649 0.46864 1
0.94416 1.0367 1.094 0.21627 0.32546 0.23235 0
0.89878 1.6734 0.91539 0.21649 0.46864 0.44465 1
1.0367 1.094 0.95776 0.32546 0.23235 0.28963 0
1.6734 0.91539 1.2609 0.46864 0.44465 0.3012 1
1.094 0.95776 0.9203 0.23235 0.28963 0.31237 0
0.91539 1.2609 1.6787 0.44465 0.3012 0.47722 1
0.95776 0.9203 0.66455 0.28963 0.31237 0.27354 0
1.2609 1.6787 1.9717 0.3012 0.47722 0.36503 1
0.9203 0.66455 0.44642 0.31237 0.27354 0.27922 0
1.6787 1.9717 1.4787 0.47722 0.36503 0.31867 1
0.66455 0.44642 0.11246 0.27354 0.27922 0.34914 0
1.9717 1.4787 2.7359 0.36503 0.31867 0.38054 1
0.44642 0.11246 0.36448 0.27922 0.34914 0.33336 0
1.4787 2.7359 1.9629 0.31867 0.38054 0.4301 1
0.11246 0.36448 0.77557 0.34914 0.33336 0.36906 0
2.7359 1.9629 0.48093 0.38054 0.4301 0.45081 1
0.36448 0.77557 0.75553 0.33336 0.36906 0.27345 0
1.9629 0.48093 1.3181 0.4301 0.45081 0.3979 1
0.77557 0.75553 0.81793 0.36906 0.27345 0.20593 0
0.48093 1.3181 2.6297 0.45081 0.3979 0.3749 1
0.75553 0.81793 0.72019 0.27345 0.20593 0.2245 0
1.3181 2.6297 2.6035 0.3979 0.3749 0.3393 1
0.81793 0.72019 0.79874 0.20593 0.2245 0.24802 0
2.6297 2.6035 2.9784 0.3749 0.3393 0.31101 1
0.72019 0.79874 0.43103 0.2245 0.24802 0.21107 0
2.6035 2.9784 3.3392 0.3393 0.31101 0.29048 1
0.79874 0.43103 0.64855 0.24802 0.21107 0.2084 0
2.9784 3.3392 2.3309 0.31101 0.29048 0.25971 1
0.43103 0.64855 0.32128 0.21107 0.2084 0.22818 0
3.3392 2.3309 1.0558 0.29048 0.25971 0.26216 1
0.64855 0.32128 0.32741 0.2084 0.22818 0.19651 0
2.3309 1.0558 1.7005 0.25971 0.26216 0.24989 1
0.32128 0.32741 0.28186 0.22818 0.19651 0.20124 0
1.0558 1.7005 1.6072 0.26216 0.24989 0.27284 1
0.32741 0.28186 0.254 0.19651 0.20124 0.23067 0
1.7005 1.6072 1.6174 0.24989 0.27284 0.19663 1
0.28186 0.254 0.045084 0.20124 0.23067 0.19739 0
1.6072 1.6174 0.99355 0.27284 0.19663 0.24951 1
0.254 0.045084 0.46068 0.23067 0.19739 0.20341 0
1.6174 0.99355 1.1748 0.19663 0.24951 0.27029 1
0.045084 0.46068 0.30621 0.19739 0.20341 0.23041 0
0.99355 1.1748 1.5691 0.24951 0.27029 0.28628 1
0.46068 0.30621 0.60238 0.20341 0.23041 0.24064 0
1.1748 1.5691 2.0535 0.27029 0.28628 0.33649 1
0.30621 0.60238 0.82869 0.23041 0.24064 0.33621 0
1.5691 2.0535 2.2876 0.28628 0.33649 0.41715 1
0.60238 0.82869 0.78469 0.24064 0.33621 0.32857 0
2.0535 2.2876 1.8106 0.33649 0.41715 0.40733 1
0.82869 0.78469 0.44773 0.33621 0.32857 0.34587 0
2.2876 1.8106 1.1616 0.41715 0.40733 0.42232 1
0.78469 0.44773 0.47977 0.32857 0.34587 0.34613 0
1.8106 1.1616 0.48832 0.40733 0.42232 0.44992 1
0.44773 0.47977 0.35303 0.34587 0.34613 0.34994 0
1.1616 0.48832 0.40417 0.42232 0.44992 0.42222 1
0.47977 0.35303 0.36479 0.34613 0.34994 0.35904 0
0.48832 0.40417 0.603 0.44992 0.42222 0.48648 1
0.35303 0.36479 0.41847 0.34994 0.35904 0.35668 0
0.40417 0.603 0.69201 0.42222 0.48648 0.41788 1
